Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Credit Score Outlier,Credit Score NaN,Current Loan Amount Outlier,Maximum Open Credit Outlier,Annual Income NaN,Years in current job NaN,Bankruptcies NaN,Home Ownership Outlier,Years of Credit History Outlier,Monthly Debt Outlier,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Purpose_business,Purpose_educational expenses,Purpose_entertainment,Purpose_needs,Purpose_other,Purpose_purchase,Purpose_renewable energy,Years in current Cat,Credit Score Cat,Monthly Income,Monthly Inc Debt Diff,Current Loan and Monthly Income Diff
Home Mortgage,603269.0,4,0.0,7.0,6.1,309573.0,0.0,0.0,needs,,309573.0,139061.0,13423.0,732.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.0,50272.416666666664,36849.416666666664,259300.58333333334
Home Mortgage,1852139.0,2,0.0,10.0,29.8,218834.0,0.0,0.0,needs,,218834.0,100244.0,29017.0,736.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0,154344.91666666666,125327.91666666666,64489.08333333334
Own Home,1168386.0,7,0.0,6.0,8.9,43296.0,0.0,0.0,needs,,43296.0,15637.0,2113.0,740.0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,4.0,97365.5,95252.5,-54069.5
Own Home,1168386.0,10,0.0,16.0,16.2,895158.0,0.0,0.0,needs,,449372.0,324691.0,17606.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,4.0,97365.5,79759.5,352006.5
Home Mortgage,705299.0,1,0.0,22.0,20.7,1425578.0,0.0,0.0,needs,,108900.0,155135.0,19396.0,742.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0,58774.916666666664,39378.916666666664,50125.083333333336
Rent,1741008.0,2,0.0,6.0,15.2,175098.0,0.0,0.0,needs,,87648.0,33877.0,7196.0,751.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.0,145084.0,137888.0,-57436.0
Rent,2725702.0,3,0.0,10.0,30.9,1023528.0,0.0,0.0,other,,135256.0,118446.0,18671.0,744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0,227141.83333333334,208470.83333333334,-91885.83333333334
Home Mortgage,947378.0,8,0.0,7.0,23.5,857296.0,0.0,0.0,needs,,335808.0,423510.0,16895.0,740.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4.0,78948.16666666667,62053.16666666667,256859.8333333333
Home Mortgage,1168386.0,10,0.0,16.0,16.7,975414.0,0.0,0.0,needs,,135146.0,788481.0,26319.0,740.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,97365.5,71046.5,37780.5
Rent,1459580.0,5,0.0,10.0,19.2,529298.0,1.0,1.0,needs,,129184.0,206169.0,19583.0,710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2.0,121631.66666666667,102048.66666666667,7552.3333333333285
Own Home,1276876.0,0,0.0,20.0,15.0,1435016.0,0.0,0.0,business,,543576.0,116489.0,9875.0,735.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.0,106406.33333333333,96531.33333333333,437169.6666666667
Home Mortgage,1168386.0,6,0.0,11.0,15.5,266596.0,0.0,0.0,needs,,266596.0,40166.0,14783.0,740.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,97365.5,82582.5,169230.5
Home Mortgage,906167.0,10,0.0,6.0,21.4,332398.0,0.0,0.0,needs,,300564.0,265544.0,14257.0,709.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2.0,75513.91666666667,61256.91666666667,225050.0833333333
Rent,929860.0,10,0.0,12.0,11.5,246554.0,1.0,1.0,needs,,246554.0,64866.0,13948.0,594.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,-1.0,77488.33333333333,63540.33333333333,169065.6666666667
Rent,1168386.0,2,0.0,9.0,10.2,307516.0,0.0,0.0,other,,218064.0,59755.0,2641.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0,97365.5,94724.5,120698.5
Rent,1123128.0,8,0.0,11.0,18.8,715990.0,0.0,0.0,needs,,343860.0,554040.0,22369.0,746.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,4.0,93594.0,71225.0,250266.0
Home Mortgage,1458060.0,7,0.0,23.0,13.1,1350690.0,0.0,0.0,needs,,504240.0,370956.0,14459.0,747.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4.0,121505.0,107046.0,382735.0
Home Mortgage,3208682.0,5,0.0,12.0,14.4,777656.0,0.0,0.0,needs,,764918.0,591014.0,56687.0,672.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,267390.1666666667,210703.1666666667,497527.8333333333
Rent,995714.0,10,0.0,16.0,21.6,1066934.0,0.0,0.0,needs,,309573.0,287489.0,27631.0,740.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4.0,82976.16666666667,55345.16666666667,226596.8333333333
Rent,1071353.0,3,0.0,7.0,17.0,411466.0,0.0,0.0,needs,,241340.0,152095.0,10714.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,89279.41666666667,78565.41666666667,152060.5833333333
Home Mortgage,1395816.0,10,0.0,9.0,29.1,333938.0,1.0,1.0,needs,,333938.0,236968.0,24776.0,732.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3.0,116318.0,91542.0,217620.0
Rent,1056913.0,10,0.0,19.0,12.0,341814.0,0.0,0.0,needs,,178002.0,234688.0,17880.0,697.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1.0,88076.08333333333,70196.08333333333,89925.91666666667
Home Mortgage,1153566.0,10,0.0,13.0,12.0,589930.0,0.0,0.0,needs,,589930.0,167048.0,13651.0,689.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1.0,96130.5,82479.5,493799.5
Rent,1262151.0,10,0.0,13.0,23.4,694056.0,0.0,0.0,needs,,552882.0,299706.0,23771.0,686.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1.0,105179.25,81408.25,447702.75
Rent,1861240.0,0,0.0,7.0,9.5,863016.0,0.0,0.0,business,,215512.0,32794.0,1551.0,681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0,155103.33333333334,153552.33333333334,60408.66666666666
Home Mortgage,1618021.0,3,0.0,7.0,20.2,434830.0,0.0,0.0,other,,223036.0,346617.0,29071.0,665.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,134835.08333333334,105764.08333333334,88200.91666666666
Rent,1357949.0,2,0.0,14.0,12.3,309573.0,0.0,0.0,needs,,309573.0,156123.0,18559.0,729.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.0,113162.41666666667,94603.41666666667,196410.5833333333
Home Mortgage,4183515.0,2,0.0,9.0,22.8,1601776.0,0.0,0.0,needs,,753522.0,1065178.0,55083.0,691.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,348626.25,293543.25,404895.75
Home Mortgage,1865591.0,2,0.0,8.0,25.6,465586.0,0.0,0.0,needs,,135014.0,313633.0,37156.0,741.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0,155465.91666666666,118309.91666666666,-20451.916666666657
Home Mortgage,1073329.0,10,0.0,4.0,24.6,656612.0,0.0,0.0,needs,,525514.0,431547.0,16726.0,717.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2.0,89444.08333333333,72718.08333333333,436069.9166666667
Home Mortgage,1168386.0,5,0.0,14.0,21.1,709566.0,0.0,0.0,needs,,158686.0,465120.0,36546.0,740.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,97365.5,60819.5,61320.5
Rent,796556.0,1,0.0,15.0,11.9,351604.0,0.0,0.0,other,,263516.0,139080.0,22105.0,685.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,66379.66666666667,44274.66666666667,197136.3333333333
Rent,1168386.0,5,0.0,9.0,9.7,333762.0,0.0,0.0,needs,,333762.0,154546.0,18448.0,740.0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4.0,97365.5,78917.5,236396.5
Home Mortgage,1052106.0,3,0.0,9.0,14.6,243650.0,2.0,1.0,needs,,243650.0,101156.0,15431.0,734.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0,87675.5,72244.5,155974.5
Rent,989482.0,1,0.0,5.0,9.3,217030.0,0.0,0.0,needs,,217030.0,42731.0,14677.0,709.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.0,82456.83333333333,67779.83333333333,134573.1666666667
Home Mortgage,1923180.0,4,0.0,14.0,17.6,1731158.0,0.0,0.0,needs,,501050.0,772958.0,20193.0,742.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,160265.0,140072.0,340785.0
Rent,446747.0,10,0.0,11.0,22.7,468886.0,0.0,0.0,other,,172436.0,244587.0,7297.0,683.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1.0,37228.916666666664,29931.916666666664,135207.08333333334
Home Mortgage,1168386.0,7,0.0,15.0,26.0,552046.0,1.0,1.0,needs,,294316.0,176890.0,14263.0,740.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4.0,97365.5,83102.5,196950.5
Rent,499833.0,0,0.0,10.0,9.9,204732.0,0.0,0.0,other,,66770.0,68951.0,4790.0,737.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0,41652.75,36862.75,25117.25
Home Mortgage,1495224.0,10,0.0,8.0,17.2,731896.0,0.0,0.0,needs,,649242.0,551817.0,20186.0,729.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3.0,124602.0,104416.0,524640.0
Home Mortgage,1425000.0,8,0.0,13.0,11.3,528374.0,0.0,0.0,needs,,220000.0,165642.0,10402.0,735.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3.0,118750.0,108348.0,101250.0
Rent,834670.0,2,0.0,21.0,16.4,289938.0,0.0,0.0,needs,,289938.0,48469.0,12729.0,683.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,69555.83333333333,56826.83333333333,220382.1666666667
Home Mortgage,2531294.0,10,0.0,9.0,13.4,767844.0,0.0,0.0,needs,,767844.0,438881.0,25735.0,736.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,210941.16666666666,185206.16666666666,556902.8333333334
Rent,1168386.0,0,0.0,15.0,23.1,619828.0,0.0,0.0,needs,,619828.0,290833.0,33122.0,740.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,97365.5,64243.5,522462.5
Own Home,1168386.0,10,0.0,6.0,24.0,576444.0,0.0,0.0,needs,,190058.0,266836.0,7744.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,4.0,97365.5,89621.5,92692.5
Rent,581571.0,0,0.0,16.0,12.0,163834.0,0.0,0.0,other,,64526.0,136401.0,10468.0,663.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,48464.25,37996.25,16061.75
Own Home,403826.0,10,0.0,5.0,5.1,158180.0,0.0,0.0,needs,,140272.0,111473.0,7841.0,730.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3.0,33652.166666666664,25811.166666666664,106619.83333333334
Rent,806873.0,7,0.0,13.0,15.4,332530.0,0.0,0.0,other,,184690.0,64049.0,22189.0,749.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4.0,67239.41666666667,45050.41666666667,117450.58333333333
Home Mortgage,1168386.0,9,0.0,16.0,14.6,786522.0,0.0,0.0,needs,,268884.0,232997.0,24292.0,740.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4.0,97365.5,73073.5,171518.5
Home Mortgage,1168386.0,10,0.0,9.0,29.1,762146.0,0.0,0.0,other,,762146.0,90459.0,50885.0,740.0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,4.0,97365.5,46480.5,664780.5
Home Mortgage,1825824.0,3,0.0,11.0,26.0,2420264.0,0.0,0.0,needs,,309573.0,727396.0,13252.0,697.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,152152.0,138900.0,157421.0
Rent,1168386.0,10,0.0,4.0,10.1,202114.0,0.0,0.0,needs,,202114.0,98230.0,3342.0,740.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4.0,97365.5,94023.5,104748.5
Home Mortgage,2549876.0,5,0.0,10.0,13.9,953876.0,0.0,0.0,needs,,328064.0,432497.0,20293.0,750.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,212489.66666666666,192196.66666666666,115574.33333333334
Home Mortgage,1539570.0,6,0.0,21.0,11.7,679448.0,0.0,0.0,needs,,213796.0,314526.0,20912.0,739.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,128297.5,107385.5,85498.5
Rent,626753.0,0,0.0,5.0,17.0,181434.0,0.0,0.0,other,,181434.0,67013.0,7416.0,694.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,52229.416666666664,44813.416666666664,129204.58333333334
Rent,1322153.0,4,0.0,14.0,18.8,594946.0,0.0,0.0,needs,,546766.0,430084.0,26333.0,723.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2.0,110179.41666666667,83846.41666666667,436586.5833333333
Home Mortgage,1389945.0,10,0.0,8.0,22.6,1038202.0,0.0,0.0,needs,,515020.0,510188.0,19112.0,695.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1.0,115828.75,96716.75,399191.25
Rent,541690.0,10,0.0,12.0,30.7,200486.0,1.0,1.0,other,,200486.0,102885.0,14445.0,695.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1.0,45140.833333333336,30695.833333333336,155345.16666666666
Rent,668268.0,7,0.0,12.0,16.1,221100.0,0.0,0.0,needs,,146454.0,167086.0,7518.0,725.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2.0,55689.0,48171.0,90765.0
Home Mortgage,1168386.0,10,0.0,11.0,20.4,894366.0,0.0,0.0,needs,,144496.0,610204.0,31043.0,740.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,97365.5,66322.5,47130.5
Home Mortgage,1597292.0,1,0.0,13.0,22.5,340538.0,0.0,0.0,needs,,260282.0,279091.0,30748.0,735.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0,133107.66666666666,102359.66666666666,127174.33333333334
Rent,1168386.0,2,0.0,7.0,10.2,230714.0,0.0,0.0,needs,,215094.0,84493.0,5346.0,740.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,97365.5,92019.5,117728.5
Rent,2197901.0,1,0.0,11.0,14.2,1116346.0,0.0,0.0,needs,,774554.0,238146.0,5055.0,746.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,183158.41666666666,178103.41666666666,591395.5833333334
Home Mortgage,1168386.0,10,0.0,17.0,21.0,411884.0,1.0,1.0,other,,174438.0,139441.0,14655.0,740.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,4.0,97365.5,82710.5,77072.5
Rent,1598204.0,0,0.0,2.0,18.0,130592.0,0.0,0.0,needs,,78386.0,109497.0,3929.0,697.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,133183.66666666666,129254.66666666666,-54797.66666666666
Home Mortgage,2592968.0,10,0.0,20.0,19.4,856174.0,0.0,0.0,needs,,556006.0,680257.0,31548.0,678.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1.0,216080.66666666666,184532.66666666666,339925.3333333334
Rent,1168386.0,0,0.0,7.0,13.8,619168.0,0.0,0.0,needs,,447172.0,435271.0,15564.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,97365.5,81801.5,349806.5
Home Mortgage,853138.0,8,0.0,14.0,15.6,598026.0,0.0,0.0,needs,,330836.0,255132.0,18911.0,731.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3.0,71094.83333333333,52183.83333333333,259741.1666666667
Rent,581172.0,2,0.0,5.0,14.3,296098.0,0.0,0.0,needs,,201872.0,184376.0,8543.0,745.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,48431.0,39888.0,153441.0
Rent,1877181.0,4,0.0,10.0,13.6,554510.0,0.0,0.0,needs,,554510.0,331854.0,27688.0,732.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3.0,156431.75,128743.75,398078.25
Rent,1536872.0,7,0.0,7.0,15.9,2115982.0,0.0,0.0,needs,,533852.0,571976.0,12257.0,749.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,4.0,128072.66666666667,115815.66666666667,405779.3333333333
Rent,713127.0,10,0.0,17.0,18.1,169664.0,1.0,1.0,needs,,133892.0,103303.0,10578.0,734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3.0,59427.25,48849.25,74464.75
Rent,924217.0,2,0.0,12.0,14.0,353320.0,0.0,0.0,needs,,187286.0,88502.0,6354.0,733.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.0,77018.08333333333,70664.08333333333,110267.91666666667
Home Mortgage,936985.0,10,0.0,12.0,14.4,617804.0,0.0,0.0,needs,,175758.0,125381.0,13196.0,736.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,78082.08333333333,64886.08333333333,97675.91666666667
Rent,1214499.0,10,0.0,8.0,16.6,519244.0,0.0,0.0,needs,,519244.0,275576.0,21557.0,712.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,2.0,101208.25,79651.25,418035.75
Home Mortgage,1378260.0,10,0.0,8.0,16.8,509806.0,0.0,0.0,needs,,309573.0,259331.0,10659.0,746.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,114855.0,104196.0,194718.0
Home Mortgage,801724.0,10,0.0,13.0,34.5,237468.0,0.0,0.0,needs,,237468.0,0.0,17845.0,744.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,66810.33333333333,48965.33333333333,170657.6666666667
Home Mortgage,1168386.0,0,0.0,7.0,9.9,285736.0,0.0,0.0,needs,,108966.0,89832.0,9841.0,740.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0,97365.5,87524.5,11600.5
Home Mortgage,1168386.0,6,0.0,8.0,11.0,253132.0,0.0,0.0,needs,,148280.0,187359.0,9499.0,740.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,97365.5,87866.5,50914.5
Rent,653049.0,5,0.0,9.0,13.0,406802.0,0.0,0.0,needs,,222398.0,156351.0,11918.0,740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4.0,54420.75,42502.75,167977.25
Rent,1168386.0,4,0.0,4.0,4.5,197802.0,0.0,0.0,needs,,197802.0,19114.0,6499.0,740.0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4.0,97365.5,90866.5,100436.5
Rent,3287437.0,6,0.0,14.0,36.9,607310.0,1.0,1.0,needs,,309573.0,315210.0,18218.0,732.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3.0,273953.0833333333,255735.0833333333,35619.916666666686
Rent,3708401.0,3,0.0,14.0,11.8,883124.0,0.0,0.0,needs,,647328.0,509485.0,27071.0,676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,309033.4166666667,281962.4166666667,338294.5833333333
Home Mortgage,1168386.0,10,0.0,13.0,12.8,776402.0,0.0,0.0,needs,,555896.0,443878.0,18842.0,740.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,97365.5,78523.5,458530.5
Rent,1434405.0,9,0.0,9.0,12.0,642532.0,0.0,0.0,needs,,620070.0,443384.0,10399.0,627.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0.0,119533.75,109134.75,500536.25
Home Mortgage,1362319.0,6,0.0,6.0,15.0,207416.0,1.0,1.0,needs,,135212.0,130036.0,14077.0,740.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,113526.58333333333,99449.58333333333,21685.41666666667
Own Home,1168500.0,0,0.0,10.0,10.9,568810.0,0.0,0.0,needs,,180400.0,184205.0,10906.0,719.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,97375.0,86469.0,83025.0
Rent,1420022.0,0,0.0,5.0,6.5,335544.0,0.0,0.0,needs,,309573.0,212135.0,10508.0,739.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,118335.16666666667,107827.16666666667,191237.8333333333
Home Mortgage,1155960.0,2,0.0,10.0,16.0,252428.0,0.0,0.0,needs,,223080.0,21375.0,10982.0,694.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,96330.0,85348.0,126750.0
Home Mortgage,757112.0,6,0.0,11.0,22.8,217030.0,0.0,0.0,needs,,197252.0,112461.0,19180.0,732.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.0,63092.666666666664,43912.666666666664,134159.33333333334
Home Mortgage,1785506.0,4,0.0,8.0,27.2,1465244.0,0.0,0.0,needs,,646074.0,992104.0,23360.0,730.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.0,148792.16666666666,125432.16666666666,497281.8333333334
Rent,1168386.0,10,0.0,5.0,20.1,127512.0,0.0,0.0,needs,,62568.0,49438.0,24134.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4.0,97365.5,73231.5,-34797.5
Rent,1168386.0,5,0.0,7.0,12.8,283932.0,0.0,0.0,needs,,260062.0,204250.0,9135.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4.0,97365.5,88230.5,162696.5
Own Home,651301.0,9,0.0,7.0,22.6,485672.0,0.0,0.0,needs,,269500.0,208867.0,17585.0,692.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1.0,54275.083333333336,36690.083333333336,215224.91666666666
Rent,1601111.0,1,0.0,3.0,10.0,580316.0,0.0,0.0,other,,348964.0,126293.0,3162.0,744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0,133425.91666666666,130263.91666666666,215538.08333333334
Rent,1168386.0,2,0.0,9.0,18.5,197890.0,0.0,0.0,other,,111144.0,123044.0,11022.0,740.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0,97365.5,86343.5,13778.5
Rent,1032669.0,7,0.0,12.0,18.1,376288.0,0.0,0.0,needs,,217404.0,133893.0,10327.0,713.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2.0,86055.75,75728.75,131348.25
Rent,651567.0,1,0.0,11.0,15.3,486464.0,0.0,0.0,needs,,100782.0,55461.0,8145.0,671.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,54297.25,46152.25,46484.75
Home Mortgage,1008748.0,2,0.0,10.0,17.6,328064.0,0.0,0.0,needs,,309573.0,186713.0,13198.0,729.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0,84062.33333333333,70864.33333333333,225510.6666666667
Own Home,630192.0,3,0.0,15.0,10.0,729190.0,0.0,0.0,needs,,245476.0,224827.0,17330.0,713.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,52516.0,35186.0,192960.0
Home Mortgage,2858113.0,3,0.0,11.0,11.5,474584.0,0.0,0.0,needs,,309573.0,148371.0,23032.0,747.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0,238176.08333333334,215144.08333333334,71396.91666666666
Home Mortgage,969475.0,10,0.0,19.0,12.8,495792.0,0.0,0.0,needs,,404118.0,175560.0,16400.0,731.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3.0,80789.58333333333,64389.58333333333,323328.4166666667
Home Mortgage,1317631.0,10,0.0,8.0,14.4,468886.0,0.0,0.0,needs,,435908.0,320720.0,20204.0,728.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3.0,109802.58333333333,89598.58333333333,326105.4166666667
Home Mortgage,1092082.0,9,0.0,10.0,21.7,322828.0,0.0,0.0,needs,,309573.0,180671.0,32034.0,663.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0.0,91006.83333333333,58972.83333333333,218566.1666666667
Home Mortgage,1123926.0,10,0.0,12.0,19.4,362362.0,0.0,0.0,needs,,47718.0,193401.0,13300.0,738.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,93660.5,80360.5,-45942.5
